ENSG00000146858	ENSG00000146858
ENSG00000230549	ENSG00000230549
ENSG00000230549	ENSG00000236125
ENSG00000230549	ENSG00000237038
ENSG00000230549	ENSG00000225327
ENSG00000230549	ENSG00000226430
ENSG00000230549	ENSG00000223443
ENSG00000230549	ENSG00000231396
ENSG00000230549	ENSG00000233136
ENSG00000230549	ENSG00000227551
ENSG00000230549	ENSG00000232399
ENSG00000230549	ENSG00000223569
ENSG00000230549	ENSG00000249104
ENSG00000230549	ENSG00000250844
ENSG00000230549	ENSG00000248920
ENSG00000230549	ENSG00000250745
ENSG00000230549	ENSG00000249811
ENSG00000230549	ENSG00000248933
ENSG00000230549	ENSG00000227140
ENSG00000230549	ENSG00000228856
ENSG00000046889	ENSG00000046889
ENSG00000046889	ENSG00000124126
ENSG00000158106	ENSG00000158106
ENSG00000158106	ENSG00000131941
ENSG00000137145	ENSG00000137145
ENSG00000147905	ENSG00000147905
ENSG00000176386	ENSG00000176386
ENSG00000160401	ENSG00000160401
ENSG00000125482	ENSG00000125482
ENSG00000276021	ENSG00000276021
ENSG00000197976	ENSG00000197976
ENSG00000196368	ENSG00000196368
ENSG00000196368	ENSG00000122824
ENSG00000196368	ENSG00000173598
ENSG00000196368	ENSG00000272325
ENSG00000147168	ENSG00000147168
ENSG00000101977	ENSG00000101977
ENSG00000101977	ENSG00000126217
ENSG00000169136	ENSG00000169136
ENSG00000130940	ENSG00000130940
ENSG00000158828	ENSG00000158828
ENSG00000117859	ENSG00000117859
ENSG00000117859	ENSG00000110048
ENSG00000117859	ENSG00000184792
ENSG00000117859	ENSG00000070882
ENSG00000117859	ENSG00000144909
ENSG00000117859	ENSG00000144645
ENSG00000117859	ENSG00000141447
ENSG00000117859	ENSG00000006025
ENSG00000117859	ENSG00000079156
ENSG00000031698	ENSG00000031698
ENSG00000116882	ENSG00000116882
ENSG00000116882	ENSG00000101323
ENSG00000092098	ENSG00000092098
ENSG00000165527	ENSG00000165527
ENSG00000165527	ENSG00000143761
ENSG00000165527	ENSG00000168374
ENSG00000165527	ENSG00000120805
ENSG00000165527	ENSG00000188042
ENSG00000165527	ENSG00000122644
ENSG00000165527	ENSG00000213465
ENSG00000165527	ENSG00000113966
ENSG00000165527	ENSG00000101246
ENSG00000165527	ENSG00000152700
ENSG00000100714	ENSG00000100714
ENSG00000100714	ENSG00000120254
ENSG00000165533	ENSG00000165533
ENSG00000066735	ENSG00000066735
ENSG00000137812	ENSG00000137812
ENSG00000103995	ENSG00000103995
ENSG00000103671	ENSG00000103671
ENSG00000138621	ENSG00000138621
ENSG00000073417	ENSG00000073417
ENSG00000073417	ENSG00000113231
ENSG00000103363	ENSG00000103363
ENSG00000133392	ENSG00000133392
ENSG00000133392	ENSG00000276480
ENSG00000133392	ENSG00000100345
ENSG00000133392	ENSG00000133026
ENSG00000133392	ENSG00000105357
ENSG00000133392	ENSG00000041515
ENSG00000133392	ENSG00000099331
ENSG00000133392	ENSG00000066933
ENSG00000133392	ENSG00000197535
ENSG00000133392	ENSG00000125414
ENSG00000133392	ENSG00000197616
ENSG00000133392	ENSG00000133020
ENSG00000133392	ENSG00000109063
ENSG00000166971	ENSG00000166971
ENSG00000102981	ENSG00000102981
ENSG00000102981	ENSG00000124171
ENSG00000102981	ENSG00000178184
ENSG00000167523	ENSG00000167523
ENSG00000108518	ENSG00000108518
ENSG00000141510	ENSG00000141510
ENSG00000133030	ENSG00000133030
ENSG00000132591	ENSG00000132591
ENSG00000141736	ENSG00000141736
ENSG00000141736	ENSG00000178568
ENSG00000159210	ENSG00000159210
ENSG00000170836	ENSG00000170836
ENSG00000185359	ENSG00000185359
ENSG00000185359	ENSG00000131381
ENSG00000141639	ENSG00000141639
ENSG00000141639	ENSG00000069956
ENSG00000129946	ENSG00000129946
ENSG00000129946	ENSG00000148082
ENSG00000129946	ENSG00000160691
ENSG00000178078	ENSG00000178078
ENSG00000130811	ENSG00000130811
ENSG00000105676	ENSG00000105676
ENSG00000130204	ENSG00000130204
ENSG00000105483	ENSG00000105483
ENSG00000115204	ENSG00000115204
ENSG00000163219	ENSG00000163219
ENSG00000163219	ENSG00000128805
ENSG00000163219	ENSG00000138639
ENSG00000153107	ENSG00000153107
ENSG00000115947	ENSG00000115947
ENSG00000018510	ENSG00000018510
ENSG00000082126	ENSG00000082126
ENSG00000082126	ENSG00000147044
ENSG00000125977	ENSG00000125977
ENSG00000204070	ENSG00000204070
ENSG00000205726	ENSG00000205726
ENSG00000160226	ENSG00000160226
ENSG00000100151	ENSG00000100151
ENSG00000254999	ENSG00000254999
ENSG00000182973	ENSG00000182973
ENSG00000164049	ENSG00000164049
ENSG00000162244	ENSG00000162244
ENSG00000144736	ENSG00000144736
ENSG00000114023	ENSG00000114023
ENSG00000125388	ENSG00000125388
ENSG00000125388	ENSG00000198873
ENSG00000125388	ENSG00000100077
ENSG00000125388	ENSG00000173020
ENSG00000109819	ENSG00000109819
ENSG00000109670	ENSG00000109670
ENSG00000112877	ENSG00000112877
ENSG00000129596	ENSG00000129596
ENSG00000131183	ENSG00000131183
ENSG00000111859	ENSG00000111859
ENSG00000111859	ENSG00000050820
ENSG00000146216	ENSG00000146216
ENSG00000118418	ENSG00000118418
ENSG00000112425	ENSG00000112425
ENSG00000105963	ENSG00000105963
ENSG00000105963	ENSG00000107679
ENSG00000105928	ENSG00000105928
ENSG00000133606	ENSG00000133606
ENSG00000118523	ENSG00000118523
ENSG00000118523	ENSG00000104415
ENSG00000122674	ENSG00000122674
ENSG00000241644	ENSG00000241644
ENSG00000241644	ENSG00000166741
ENSG00000241644	ENSG00000141744
ENSG00000205413	ENSG00000205413
ENSG00000161048	ENSG00000161048
ENSG00000158623	ENSG00000158623
ENSG00000158623	ENSG00000181789
ENSG00000171115	ENSG00000171115
ENSG00000197265	ENSG00000197265
ENSG00000178764	ENSG00000178764
ENSG00000167701	ENSG00000167701
ENSG00000137100	ENSG00000137100
ENSG00000011454	ENSG00000011454
ENSG00000277564	ENSG00000277564
ENSG00000277564	ENSG00000100320
ENSG00000087842	ENSG00000087842
ENSG00000186767	ENSG00000186767
ENSG00000186767	ENSG00000147059
ENSG00000186767	ENSG00000106723
ENSG00000186767	ENSG00000204271
ENSG00000186767	ENSG00000186787
ENSG00000101966	ENSG00000101966
ENSG00000101966	ENSG00000023445
ENSG00000101966	ENSG00000110330
ENSG00000169057	ENSG00000169057
ENSG00000097021	ENSG00000097021
ENSG00000116514	ENSG00000116514
ENSG00000116514	ENSG00000034677
ENSG00000070785	ENSG00000070785
ENSG00000132854	ENSG00000132854
ENSG00000067208	ENSG00000067208
ENSG00000264522	ENSG00000264522
ENSG00000264522	ENSG00000169918
ENSG00000152382	ENSG00000152382
ENSG00000090104	ENSG00000090104
ENSG00000090104	ENSG00000116741
ENSG00000090104	ENSG00000148908
ENSG00000090104	ENSG00000127074
ENSG00000143479	ENSG00000143479
ENSG00000143479	ENSG00000127334
ENSG00000168159	ENSG00000168159
ENSG00000107937	ENSG00000107937
ENSG00000108091	ENSG00000108091
ENSG00000156671	ENSG00000156671
ENSG00000155629	ENSG00000155629
ENSG00000214435	ENSG00000214435
ENSG00000107902	ENSG00000107902
ENSG00000107902	ENSG00000241360
ENSG00000051009	ENSG00000051009
ENSG00000166796	ENSG00000166796
ENSG00000166796	ENSG00000288299
ENSG00000166796	ENSG00000111716
ENSG00000166796	ENSG00000134333
ENSG00000175216	ENSG00000175216
ENSG00000185085	ENSG00000185085
ENSG00000142186	ENSG00000142186
ENSG00000167792	ENSG00000167792
ENSG00000254550	ENSG00000254550
ENSG00000137760	ENSG00000137760
ENSG00000111671	ENSG00000111671
ENSG00000111671	ENSG00000175093
ENSG00000111671	ENSG00000171621
ENSG00000167535	ENSG00000167535
ENSG00000167535	ENSG00000182389
ENSG00000204852	ENSG00000204852
ENSG00000089154	ENSG00000089154
ENSG00000196199	ENSG00000196199
ENSG00000136153	ENSG00000136153
ENSG00000157227	ENSG00000157227
ENSG00000126787	ENSG00000126787
ENSG00000100749	ENSG00000100749
ENSG00000100749	ENSG00000180138
ENSG00000100749	ENSG00000213923
ENSG00000100749	ENSG00000141551
ENSG00000100749	ENSG00000113712
ENSG00000100749	ENSG00000133275
ENSG00000100749	ENSG00000169118
ENSG00000100749	ENSG00000128881
ENSG00000137814	ENSG00000137814
ENSG00000103591	ENSG00000103591
ENSG00000206053	ENSG00000206053
ENSG00000118898	ENSG00000118898
ENSG00000118898	ENSG00000167880
ENSG00000155666	ENSG00000155666
ENSG00000103490	ENSG00000103490
ENSG00000141101	ENSG00000141101
ENSG00000154099	ENSG00000154099
ENSG00000108671	ENSG00000108671
ENSG00000108671	ENSG00000166200
ENSG00000131746	ENSG00000131746
ENSG00000173786	ENSG00000173786
ENSG00000073969	ENSG00000073969
ENSG00000073969	ENSG00000165280
ENSG00000141179	ENSG00000141179
ENSG00000141179	ENSG00000214530
ENSG00000197170	ENSG00000197170
ENSG00000129657	ENSG00000129657
ENSG00000167363	ENSG00000167363
ENSG00000167363	ENSG00000141560
ENSG00000197563	ENSG00000197563
ENSG00000071626	ENSG00000071626
ENSG00000102575	ENSG00000102575
ENSG00000130479	ENSG00000130479
ENSG00000121289	ENSG00000121289
ENSG00000105193	ENSG00000105193
ENSG00000173581	ENSG00000173581
ENSG00000055917	ENSG00000055917
ENSG00000055917	ENSG00000134644
ENSG00000021574	ENSG00000021574
ENSG00000211460	ENSG00000211460
ENSG00000211460	ENSG00000116918
ENSG00000136560	ENSG00000136560
ENSG00000065548	ENSG00000065548
ENSG00000115020	ENSG00000115020
ENSG00000122085	ENSG00000122085
ENSG00000125848	ENSG00000125848
ENSG00000272897	ENSG00000272897
ENSG00000124226	ENSG00000124226
ENSG00000183036	ENSG00000183036
ENSG00000100034	ENSG00000100034
ENSG00000100225	ENSG00000100225
ENSG00000168028	ENSG00000168028
ENSG00000180376	ENSG00000180376
ENSG00000163961	ENSG00000163961
ENSG00000121892	ENSG00000121892
ENSG00000121892	ENSG00000083642
ENSG00000138767	ENSG00000138767
ENSG00000138767	ENSG00000113300
ENSG00000151466	ENSG00000151466
ENSG00000154447	ENSG00000154447
ENSG00000150712	ENSG00000150712
ENSG00000150712	ENSG00000166912
ENSG00000153044	ENSG00000153044
ENSG00000072682	ENSG00000072682
ENSG00000137364	ENSG00000137364
ENSG00000204472	ENSG00000204472
ENSG00000146192	ENSG00000146192
ENSG00000146192	ENSG00000139132
ENSG00000146192	ENSG00000127084
ENSG00000146192	ENSG00000102302
ENSG00000118507	ENSG00000118507
ENSG00000075618	ENSG00000075618
ENSG00000006625	ENSG00000006625
ENSG00000146733	ENSG00000146733
ENSG00000127980	ENSG00000127980
ENSG00000222011	ENSG00000222011
ENSG00000198791	ENSG00000198791
ENSG00000198791	ENSG00000155508
ENSG00000104671	ENSG00000104671
ENSG00000147677	ENSG00000147677
ENSG00000165006	ENSG00000165006
ENSG00000119125	ENSG00000119125
ENSG00000136937	ENSG00000136937
ENSG00000175764	ENSG00000175764
ENSG00000167136	ENSG00000167136
ENSG00000054148	ENSG00000054148
ENSG00000263141	ENSG00000263141
ENSG00000206457	ENSG00000206457
ENSG00000206457	ENSG00000204536
ENSG00000206457	ENSG00000206355
ENSG00000130985	ENSG00000130985
ENSG00000130985	ENSG00000033178
ENSG00000130985	ENSG00000182179
ENSG00000102032	ENSG00000102032
ENSG00000042753	ENSG00000042753
ENSG00000042753	ENSG00000152056
ENSG00000042753	ENSG00000106367
ENSG00000042753	ENSG00000182287
ENSG00000204673	ENSG00000204673
ENSG00000182551	ENSG00000182551
ENSG00000197329	ENSG00000197329
ENSG00000197329	ENSG00000139946
ENSG00000197329	ENSG00000174516
ENSG00000204843	ENSG00000204843
ENSG00000158435	ENSG00000158435
ENSG00000138398	ENSG00000138398
ENSG00000118997	ENSG00000118997
ENSG00000118997	ENSG00000197102
ENSG00000197756	ENSG00000197756
ENSG00000135902	ENSG00000135902
ENSG00000101004	ENSG00000101004
ENSG00000198959	ENSG00000198959
ENSG00000198959	ENSG00000092295
ENSG00000142192	ENSG00000142192
ENSG00000183640	ENSG00000183640
ENSG00000160199	ENSG00000160199
ENSG00000160294	ENSG00000160294
ENSG00000286070	ENSG00000286070
ENSG00000100365	ENSG00000100365
ENSG00000183864	ENSG00000183864
ENSG00000025708	ENSG00000025708
ENSG00000168301	ENSG00000168301
ENSG00000168301	ENSG00000243335
ENSG00000031081	ENSG00000031081
ENSG00000031081	ENSG00000134909
ENSG00000018408	ENSG00000018408
ENSG00000018408	ENSG00000137693
ENSG00000145191	ENSG00000145191
ENSG00000138663	ENSG00000138663
ENSG00000164022	ENSG00000164022
ENSG00000170180	ENSG00000170180
ENSG00000145741	ENSG00000145741
ENSG00000145725	ENSG00000145725
ENSG00000145725	ENSG00000168781
ENSG00000204301	ENSG00000204301
ENSG00000204301	ENSG00000223355
ENSG00000204301	ENSG00000148400
ENSG00000204301	ENSG00000074181
ENSG00000124496	ENSG00000124496
ENSG00000124749	ENSG00000124749
ENSG00000025796	ENSG00000025796
ENSG00000171408	ENSG00000171408
ENSG00000171408	ENSG00000205268
ENSG00000120437	ENSG00000120437
ENSG00000120437	ENSG00000060971
ENSG00000003147	ENSG00000003147
ENSG00000010270	ENSG00000010270
ENSG00000070669	ENSG00000070669
ENSG00000158856	ENSG00000158856
ENSG00000164944	ENSG00000164944
ENSG00000106993	ENSG00000106993
ENSG00000106993	ENSG00000105401
ENSG00000107140	ENSG00000107140
ENSG00000196781	ENSG00000196781
ENSG00000136872	ENSG00000136872
ENSG00000136872	ENSG00000109107
ENSG00000136872	ENSG00000149925
ENSG00000136872	ENSG00000285043
ENSG00000212864	ENSG00000212864
ENSG00000206353	ENSG00000206353
ENSG00000206353	ENSG00000204351
ENSG00000169891	ENSG00000169891
ENSG00000169891	ENSG00000135597
ENSG00000068308	ENSG00000068308
ENSG00000169083	ENSG00000169083
ENSG00000169083	ENSG00000082175
ENSG00000165675	ENSG00000165675
ENSG00000269335	ENSG00000269335
ENSG00000269335	ENSG00000123240
ENSG00000116288	ENSG00000116288
ENSG00000126070	ENSG00000126070
ENSG00000126070	ENSG00000123908
ENSG00000126070	ENSG00000092847
ENSG00000126070	ENSG00000134698
ENSG00000132128	ENSG00000132128
ENSG00000188641	ENSG00000188641
ENSG00000134262	ENSG00000134262
ENSG00000134262	ENSG00000100280
ENSG00000134262	ENSG00000006125
ENSG00000163565	ENSG00000163565
ENSG00000116132	ENSG00000116132
ENSG00000117650	ENSG00000117650
ENSG00000119280	ENSG00000119280
ENSG00000165730	ENSG00000165730
ENSG00000198682	ENSG00000198682
ENSG00000198682	ENSG00000138801
ENSG00000169857	ENSG00000169857
ENSG00000137822	ENSG00000137822
ENSG00000137822	ENSG00000130640
ENSG00000137822	ENSG00000126216
ENSG00000140299	ENSG00000140299
ENSG00000140299	ENSG00000163141
ENSG00000086666	ENSG00000086666
ENSG00000180185	ENSG00000180185
ENSG00000187555	ENSG00000187555
ENSG00000069329	ENSG00000069329
ENSG00000125107	ENSG00000125107
ENSG00000103051	ENSG00000103051
ENSG00000131143	ENSG00000131143
ENSG00000196689	ENSG00000196689
ENSG00000004975	ENSG00000004975
ENSG00000004975	ENSG00000107404
ENSG00000004975	ENSG00000161202
ENSG00000128487	ENSG00000128487
ENSG00000128487	ENSG00000100014
ENSG00000212658	ENSG00000212658
ENSG00000212658	ENSG00000212657
ENSG00000212658	ENSG00000188694
ENSG00000212658	ENSG00000212935
ENSG00000212658	ENSG00000215455
ENSG00000212658	ENSG00000205445
ENSG00000212658	ENSG00000215454
ENSG00000212658	ENSG00000241123
ENSG00000212658	ENSG00000188155
ENSG00000212658	ENSG00000272804
ENSG00000212658	ENSG00000187766
ENSG00000212658	ENSG00000221837
ENSG00000212658	ENSG00000243489
ENSG00000212658	ENSG00000221859
ENSG00000212658	ENSG00000189169
ENSG00000108788	ENSG00000108788
ENSG00000108439	ENSG00000108439
ENSG00000108389	ENSG00000108389
ENSG00000108389	ENSG00000100330
ENSG00000178404	ENSG00000178404
ENSG00000134759	ENSG00000134759
ENSG00000206052	ENSG00000206052
ENSG00000206052	ENSG00000125170
ENSG00000206052	ENSG00000101134
ENSG00000179262	ENSG00000179262
ENSG00000179262	ENSG00000119318
ENSG00000004777	ENSG00000004777
ENSG00000086544	ENSG00000086544
ENSG00000086544	ENSG00000143772
ENSG00000181027	ENSG00000181027
ENSG00000171853	ENSG00000171853
ENSG00000084710	ENSG00000084710
ENSG00000084710	ENSG00000132294
ENSG00000152147	ENSG00000152147
ENSG00000143952	ENSG00000143952
ENSG00000114978	ENSG00000114978
ENSG00000114978	ENSG00000173542
ENSG00000114978	ENSG00000182208
ENSG00000071082	ENSG00000071082
ENSG00000079246	ENSG00000079246
ENSG00000144524	ENSG00000144524
ENSG00000144524	ENSG00000111652
ENSG00000125826	ENSG00000125826
ENSG00000132792	ENSG00000132792
ENSG00000101132	ENSG00000101132
ENSG00000155313	ENSG00000155313
ENSG00000155313	ENSG00000048028
ENSG00000187005	ENSG00000187005
ENSG00000187005	ENSG00000187026
ENSG00000160193	ENSG00000160193
ENSG00000160282	ENSG00000160282
ENSG00000166862	ENSG00000166862
ENSG00000100401	ENSG00000100401
ENSG00000284194	ENSG00000284194
ENSG00000129810	ENSG00000129810
ENSG00000164077	ENSG00000164077
ENSG00000168297	ENSG00000168297
ENSG00000185565	ENSG00000185565
ENSG00000185565	ENSG00000149294
ENSG00000163902	ENSG00000163902
ENSG00000163755	ENSG00000163755
ENSG00000078070	ENSG00000078070
ENSG00000078070	ENSG00000175198
ENSG00000185621	ENSG00000185621
ENSG00000109189	ENSG00000109189
ENSG00000109189	ENSG00000152484
ENSG00000109189	ENSG00000170236
ENSG00000109189	ENSG00000273820
ENSG00000109189	ENSG00000101557
ENSG00000109189	ENSG00000143258
ENSG00000138674	ENSG00000138674
ENSG00000157107	ENSG00000157107
ENSG00000157107	ENSG00000130475
ENSG00000157107	ENSG00000118473
ENSG00000058729	ENSG00000058729
ENSG00000145868	ENSG00000145868
ENSG00000134516	ENSG00000134516
ENSG00000134516	ENSG00000128512
ENSG00000134516	ENSG00000088538
ENSG00000134516	ENSG00000147459
ENSG00000134516	ENSG00000150760
ENSG00000112699	ENSG00000112699
ENSG00000204315	ENSG00000204315
ENSG00000204315	ENSG00000224200
ENSG00000164494	ENSG00000164494
ENSG00000135541	ENSG00000135541
ENSG00000164691	ENSG00000164691
ENSG00000164654	ENSG00000164654
ENSG00000155428	ENSG00000155428
ENSG00000155428	ENSG00000178809
ENSG00000127922	ENSG00000127922
ENSG00000105835	ENSG00000105835
ENSG00000164897	ENSG00000164897
ENSG00000147443	ENSG00000147443
ENSG00000147443	ENSG00000115325
ENSG00000156675	ENSG00000156675
ENSG00000035681	ENSG00000035681
ENSG00000131469	ENSG00000131469
ENSG00000260027	ENSG00000260027
ENSG00000260027	ENSG00000173917
ENSG00000260027	ENSG00000120075
ENSG00000260027	ENSG00000139515
ENSG00000073350	ENSG00000073350
ENSG00000073350	ENSG00000164506
ENSG00000017797	ENSG00000017797
ENSG00000134030	ENSG00000134030
ENSG00000122490	ENSG00000122490
ENSG00000006016	ENSG00000006016
ENSG00000105373	ENSG00000105373
ENSG00000157851	ENSG00000157851
ENSG00000157851	ENSG00000113657
ENSG00000157851	ENSG00000151640
ENSG00000157851	ENSG00000092964
ENSG00000157851	ENSG00000072832
ENSG00000157851	ENSG00000147647
ENSG00000138078	ENSG00000138078
ENSG00000138078	ENSG00000085377
ENSG00000198369	ENSG00000198369
ENSG00000198369	ENSG00000166068
ENSG00000115386	ENSG00000115386
ENSG00000138430	ENSG00000138430
ENSG00000163481	ENSG00000163481
ENSG00000085978	ENSG00000085978
ENSG00000085978	ENSG00000168010
ENSG00000101200	ENSG00000101200
ENSG00000101350	ENSG00000101350
ENSG00000101350	ENSG00000084731
ENSG00000101350	ENSG00000090889
ENSG00000101350	ENSG00000226650
ENSG00000101350	ENSG00000079616
ENSG00000101350	ENSG00000170759
ENSG00000101350	ENSG00000155980
ENSG00000101350	ENSG00000139116
ENSG00000101350	ENSG00000117245
ENSG00000101350	ENSG00000068796
ENSG00000101350	ENSG00000141200
ENSG00000101350	ENSG00000142945
ENSG00000101350	ENSG00000186185
ENSG00000101350	ENSG00000138160
ENSG00000101350	ENSG00000089177
ENSG00000101350	ENSG00000131437
ENSG00000101350	ENSG00000163808
ENSG00000101350	ENSG00000121621
ENSG00000124256	ENSG00000124256
ENSG00000159079	ENSG00000159079
ENSG00000160209	ENSG00000160209
ENSG00000015475	ENSG00000015475
ENSG00000100092	ENSG00000100092
ENSG00000100092	ENSG00000006740
ENSG00000100092	ENSG00000140750
ENSG00000196419	ENSG00000196419
ENSG00000076201	ENSG00000076201
ENSG00000163636	ENSG00000163636
ENSG00000163636	ENSG00000169727
ENSG00000163833	ENSG00000163833
ENSG00000163833	ENSG00000118496
ENSG00000196455	ENSG00000196455
ENSG00000163882	ENSG00000163882
ENSG00000185049	ENSG00000185049
ENSG00000174780	ENSG00000174780
ENSG00000073331	ENSG00000073331
ENSG00000071205	ENSG00000071205
ENSG00000071205	ENSG00000145819
ENSG00000071205	ENSG00000079482
ENSG00000172239	ENSG00000172239
ENSG00000132846	ENSG00000132846
ENSG00000153037	ENSG00000153037
ENSG00000120705	ENSG00000120705
ENSG00000132912	ENSG00000132912
ENSG00000161896	ENSG00000161896
ENSG00000161896	ENSG00000176095
ENSG00000112640	ENSG00000112640
ENSG00000112640	ENSG00000154001
ENSG00000112640	ENSG00000068971
ENSG00000112640	ENSG00000078304
ENSG00000112640	ENSG00000066027
ENSG00000156508	ENSG00000156508
ENSG00000156508	ENSG00000103342
ENSG00000156508	ENSG00000189369
ENSG00000156508	ENSG00000112339
ENSG00000155085	ENSG00000155085
ENSG00000213066	ENSG00000213066
ENSG00000122591	ENSG00000122591
ENSG00000122591	ENSG00000155744
ENSG00000106603	ENSG00000106603
ENSG00000006704	ENSG00000006704
ENSG00000135269	ENSG00000135269
ENSG00000104689	ENSG00000104689
ENSG00000077782	ENSG00000077782
ENSG00000077782	ENSG00000148053
ENSG00000155876	ENSG00000155876
ENSG00000155876	ENSG00000083750
ENSG00000122705	ENSG00000122705
ENSG00000122705	ENSG00000175416
ENSG00000119326	ENSG00000119326
ENSG00000119326	ENSG00000066032
ENSG00000119326	ENSG00000044115
ENSG00000148356	ENSG00000148356
ENSG00000177189	ENSG00000177189
ENSG00000177189	ENSG00000071242
ENSG00000177189	ENSG00000072133
ENSG00000177189	ENSG00000117676
ENSG00000177189	ENSG00000162302
ENSG00000171365	ENSG00000171365
ENSG00000157514	ENSG00000157514
ENSG00000022267	ENSG00000022267
ENSG00000022267	ENSG00000110031
ENSG00000022267	ENSG00000163110
ENSG00000022267	ENSG00000196923
ENSG00000022267	ENSG00000072163
ENSG00000022267	ENSG00000169756
ENSG00000022267	ENSG00000089159
ENSG00000022267	ENSG00000140682
ENSG00000022267	ENSG00000154553
ENSG00000162571	ENSG00000162571
ENSG00000142657	ENSG00000142657
ENSG00000169914	ENSG00000169914
ENSG00000126698	ENSG00000126698
ENSG00000134690	ENSG00000134690
ENSG00000184661	ENSG00000184661
ENSG00000104332	ENSG00000104332
ENSG00000154582	ENSG00000154582
ENSG00000154582	ENSG00000113558
ENSG00000164924	ENSG00000164924
ENSG00000164924	ENSG00000134308
ENSG00000164924	ENSG00000166913
ENSG00000164924	ENSG00000108953
ENSG00000164924	ENSG00000175793
ENSG00000164924	ENSG00000128245
ENSG00000164924	ENSG00000170027
ENSG00000147813	ENSG00000147813
ENSG00000147912	ENSG00000147912
ENSG00000127080	ENSG00000127080
ENSG00000138835	ENSG00000138835
ENSG00000106992	ENSG00000106992
ENSG00000106992	ENSG00000162368
ENSG00000165699	ENSG00000165699
ENSG00000277956	ENSG00000277956
ENSG00000277956	ENSG00000186868
ENSG00000277956	ENSG00000047849
ENSG00000056998	ENSG00000056998
ENSG00000184831	ENSG00000184831
ENSG00000186871	ENSG00000186871
ENSG00000077279	ENSG00000077279
ENSG00000281449	ENSG00000281449
ENSG00000281449	ENSG00000121380
ENSG00000171824	ENSG00000171824
ENSG00000075151	ENSG00000075151
ENSG00000075151	ENSG00000114867
ENSG00000084072	ENSG00000084072
ENSG00000162616	ENSG00000162616
ENSG00000162616	ENSG00000132002
ENSG00000162616	ENSG00000137094
ENSG00000162616	ENSG00000086061
ENSG00000162616	ENSG00000140403
ENSG00000162616	ENSG00000069345
ENSG00000162616	ENSG00000187726
ENSG00000134243	ENSG00000134243
ENSG00000159445	ENSG00000159445
ENSG00000163344	ENSG00000163344
ENSG00000230124	ENSG00000230124
ENSG00000183155	ENSG00000183155
ENSG00000116984	ENSG00000116984
ENSG00000151461	ENSG00000151461
ENSG00000198915	ENSG00000198915
ENSG00000166228	ENSG00000166228
ENSG00000165832	ENSG00000165832
ENSG00000177951	ENSG00000177951
ENSG00000129083	ENSG00000129083
ENSG00000026508	ENSG00000026508
ENSG00000149476	ENSG00000149476
ENSG00000133895	ENSG00000133895
ENSG00000173914	ENSG00000173914
ENSG00000173914	ENSG00000173933
ENSG00000110200	ENSG00000110200
ENSG00000110274	ENSG00000110274
ENSG00000111203	ENSG00000111203
ENSG00000121316	ENSG00000121316
ENSG00000188906	ENSG00000188906
ENSG00000013503	ENSG00000013503
ENSG00000013503	ENSG00000125630
ENSG00000111328	ENSG00000111328
ENSG00000253797	ENSG00000253797
ENSG00000253797	ENSG00000156697
ENSG00000179841	ENSG00000179841
ENSG00000137880	ENSG00000137880
ENSG00000180304	ENSG00000180304
ENSG00000180304	ENSG00000104904
ENSG00000180304	ENSG00000143450
ENSG00000167173	ENSG00000167173
ENSG00000170776	ENSG00000170776
ENSG00000086504	ENSG00000086504
ENSG00000059122	ENSG00000059122
ENSG00000134419	ENSG00000134419
ENSG00000103494	ENSG00000103494
ENSG00000141084	ENSG00000141084
ENSG00000141084	ENSG00000010017
ENSG00000204991	ENSG00000204991
ENSG00000204991	ENSG00000134278
ENSG00000108515	ENSG00000108515
ENSG00000108515	ENSG00000111674
ENSG00000108515	ENSG00000074800
ENSG00000141499	ENSG00000141499
ENSG00000154803	ENSG00000154803
ENSG00000179761	ENSG00000179761
ENSG00000141741	ENSG00000141741
ENSG00000108309	ENSG00000108309
ENSG00000159217	ENSG00000159217
ENSG00000159217	ENSG00000136231
ENSG00000159217	ENSG00000073792
ENSG00000136485	ENSG00000136485
ENSG00000188878	ENSG00000188878
ENSG00000185624	ENSG00000185624
ENSG00000128789	ENSG00000128789
ENSG00000141642	ENSG00000141642
ENSG00000105397	ENSG00000105397
ENSG00000105397	ENSG00000105639
ENSG00000105397	ENSG00000162434
ENSG00000105397	ENSG00000096968
ENSG00000186468	ENSG00000186468
ENSG00000169567	ENSG00000169567
ENSG00000169567	ENSG00000189283
ENSG00000113312	ENSG00000113312
ENSG00000176783	ENSG00000176783
ENSG00000176783	ENSG00000018189
ENSG00000124788	ENSG00000124788
ENSG00000198087	ENSG00000198087
ENSG00000198087	ENSG00000147010
ENSG00000112159	ENSG00000112159
ENSG00000118518	ENSG00000118518
ENSG00000120265	ENSG00000120265
ENSG00000132437	ENSG00000132437
ENSG00000132437	ENSG00000140287
ENSG00000132437	ENSG00000144644
ENSG00000132437	ENSG00000136750
ENSG00000157214	ENSG00000157214
ENSG00000257923	ENSG00000257923
ENSG00000159784	ENSG00000159784
ENSG00000186918	ENSG00000186918
ENSG00000179091	ENSG00000179091
ENSG00000107262	ENSG00000107262
ENSG00000165060	ENSG00000165060
ENSG00000119397	ENSG00000119397
ENSG00000148384	ENSG00000148384
ENSG00000273780	ENSG00000273780
ENSG00000273780	ENSG00000107863
ENSG00000185825	ENSG00000185825
ENSG00000078900	ENSG00000078900
